acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.705,0.615,220307,0.358,0,0,5,0.113,-9.694,1,50,0.0552,146.06,0.432,2006
4.03E-05,0.512,258067,0.919,1,0.000629,4,0.0899,-4.581,1,53,0.0894,163.035,0.602,2006
0.29,0.64,228760,0.929,0,0,7,0.229,-4.379,1,45,0.0808,122.759,0.572,2006
0.0459,0.364,206867,0.525,0,3.04E-05,7,0.131,-8.405,1,45,0.0297,104.1,0.256,2006
0.868,0.548,186027,0.206,0,0,7,0.119,-11.58,1,47,0.0252,79.34,0.287,2006
0.323,0.892,189827,0.673,0,0.000375,9,0.067,-8.101,1,44,0.0533,105.876,0.895,2006
0.424,0.465,240013,0.54,0,0,7,0.0774,-7.306,1,46,0.0662,149.92,0.682,2006
0.111,0.526,241733,0.837,0,1.23E-06,6,0.286,-6.565,1,48,0.282,82.196,0.438,2006
0.17,0.657,261307,0.933,0,0.000137,9,0.204,-3.624,0,60,0.181,89.931,0.637,2006
0.313,0.698,226893,0.638,0,2.67E-06,4,0.0937,-5.968,0,45,0.0371,111.205,0.816,2006
0.434,0.634,264640,0.653,0,0,11,0.109,-5.89,1,44,0.0689,116.156,0.5,2006
0.218,0.408,195307,0.412,0,0.000514,1,0.17,-8.807,0,44,0.0386,138.178,0.0804,2006
0.263,0.456,185653,0.642,0,0,2,0.272,-3.881,1,51,0.057,84.145,0.826,2006
0.0127,0.593,417533,0.738,0,0.00391,11,0.156,-6.93,0,59,0.0248,134.989,0.506,2006
0.0942,0.828,240320,0.6,0,0,10,0.126,-5.429,1,47,0.162,119.969,0.655,2006
0.0385,0.764,224787,0.805,0,0,5,0.163,-3.814,0,58,0.0294,130.097,0.646,2006
0.0275,0.552,273453,0.727,0,0.00121,11,0.0796,-7.015,1,44,0.0242,95.989,0.653,2006
0.586,0.516,292147,0.674,0,0,2,0.0985,-8.972,0,48,0.0477,178.796,0.657,2006
0.214,0.87,257013,0.396,1,0,7,0.3,-10.9,1,52,0.149,92.877,0.728,2006
0.0172,0.59,223520,0.785,0,0.000215,10,0.114,-4.728,1,45,0.0341,141.18,0.674,2006
0.12,0.586,127600,0.843,0,0.231,5,0.12,-11.319,1,47,0.0382,147.6,0.912,2006
0.0653,0.316,332307,0.757,0,0.861,9,0.183,-5.07,0,46,0.0313,131.444,0.113,2006
0.17,0.627,173640,0.478,1,6.92E-05,4,0.301,-7.141,0,50,0.038,129.962,0.378,2006
0.146,0.824,245640,0.556,0,0.000394,0,0.0839,-10.711,0,50,0.033,108.858,0.566,2006
0.265,0.486,179640,0.527,0,1.26E-05,0,0.158,-8.272,1,54,0.027,133.993,0.534,2006
0.0688,0.762,203307,0.697,1,7.52E-05,7,0.269,-3.657,1,44,0.0463,123.033,0.705,2006
0.176,0.768,453987,0.575,1,0,6,0.294,-9.3,0,50,0.411,89.989,0.708,2006
0.433,0.543,303947,0.77,0,0.746,9,0.0662,-9.239,1,45,0.0577,172.293,0.905,2006
0.0176,0.819,276787,0.485,1,0,6,0.658,-6.45,0,53,0.0756,96.998,0.386,2006
0.872,0.679,199787,0.363,0,0.000101,11,0.0798,-10.9,1,48,0.0318,75.004,0.543,2006
0.166,0.758,298680,0.544,1,0,7,0.0884,-8.152,0,44,0.248,139.769,0.653,2006
7.94E-05,0.494,215240,0.969,0,4.42E-05,2,0.0736,-3.5,1,49,0.0905,93.185,0.129,2006
0.871,0.421,265320,0.0867,0,0.429,0,0.115,-18.732,1,45,0.037,95.438,0.07,2006
0.676,0.316,202853,0.306,0,0.0025,2,0.0809,-13.322,1,44,0.0411,85.255,0.284,2006
0.0534,0.735,223813,0.839,0,0,6,0.0942,-4.705,0,46,0.271,89.942,0.834,2007
0.484,0.704,212280,0.633,0,0,11,0.0689,-5.18,0,56,0.0338,140.004,0.649,2007
0.0706,0.233,352933,0.529,0,1.61E-06,11,0.201,-5.69,1,45,0.0341,180.079,0.0766,2007
0.00946,0.744,220827,0.524,1,0,7,0.0868,-7.659,1,44,0.0945,89.965,0.612,2007
0.556,0.634,234693,0.607,0,2.95E-06,0,0.12,-7.745,1,54,0.0543,128.413,0.798,2007
0.819,0.446,293453,0.152,0,0.0222,0,0.1,-14.579,1,57,0.039,105.212,0.111,2007
0.374,0.69,138720,0.75,0,0,6,0.603,-6.449,1,58,0.0442,110.102,0.905,2007
0.409,0.677,107787,0.449,0,0.000486,0,0.101,-12.204,1,44,0.0399,73.357,0.828,2007
0.433,0.576,252707,0.302,0,3.30E-05,2,0.133,-11.845,1,45,0.033,70.932,0.145,2007
0.19,0.816,208160,0.383,0,4.19E-05,7,0.0974,-12.398,1,52,0.064,101.631,0.341,2007
0.154,0.836,359213,0.709,0,0.392,11,0.0894,-9.135,0,58,0.0352,145.952,0.969,2007
0.179,0.451,268880,0.555,0,0.00327,2,0.077,-13.15,1,50,0.0344,98.683,0.834,2007
0.198,0.424,288053,0.847,1,0,1,0.237,-7.777,0,46,0.474,79.882,0.607,2007
0.00628,0.699,198093,0.902,0,0.0359,5,0.132,-3.183,0,44,0.0314,129.963,0.608,2007
0.225,0.737,234413,0.565,0,2.78E-06,0,0.31,-8.042,1,44,0.0287,120.049,0.547,2007
0.000893,0.694,209170,0.543,0,1.85E-06,6,0.334,-8.565,0,47,0.0462,170.806,0.938,2007
0.0427,0.573,223667,0.898,0,0,0,0.15,-3.583,1,46,0.133,125.745,0.539,2007
0.307,0.627,163707,0.45,0,0,6,0.109,-11.083,1,45,0.0309,128.544,0.382,2007
0.37,0.347,200400,0.365,0,9.92E-05,4,0.208,-14.744,1,47,0.0361,146.994,0.437,2007
0.994,0.16,280920,0.178,0,0.848,1,0.0675,-18.749,0,58,0.036,75.973,0.0348,2007
0.537,0.556,276000,0.446,0,0,1,0.201,-8.328,1,47,0.03,96.043,0.307,2007
0.202,0.824,316507,0.73,1,0,11,0.442,-5.183,0,52,0.247,91.743,0.625,2007
0.353,0.362,250227,0.532,0,0,3,0.102,-7.778,1,61,0.04,194.785,0.251,2007
0.00614,0.609,213587,0.917,0,1.96E-05,9,0.0775,-2.563,1,51,0.0477,149.948,0.67,2007
0.0244,0.486,480707,0.881,1,0,2,0.429,-5.623,0,44,0.0474,144.997,0.667,2007
0.832,0.592,225667,0.426,0,0.0908,2,0.115,-15.107,0,48,0.0305,107.747,0.285,2007
0.000251,0.573,211333,0.949,0,1.25E-06,1,0.088,-3.469,1,49,0.0484,128.406,0.69,2007
0.137,0.856,194093,0.823,0,0.0002,0,0.0838,-4.845,0,45,0.0367,112.039,0.969,2007
0.159,0.475,248560,0.583,0,0,2,0.0849,-6.8,1,46,0.0311,163.737,0.46,2007
0.289,0.496,186293,0.94,0,0,2,0.251,-3.332,1,47,0.0373,158.967,0.95,2007
0.335,0.458,196747,0.51,0,0.00425,10,0.105,-10.424,0,50,0.0409,193.948,0.275,2007
0.00479,0.578,220960,0.779,0,6.47E-06,10,0.284,-8.908,1,45,0.0384,111.653,0.695,2007
0.395,0.614,264933,0.523,0,0,7,0.0972,-7.384,1,55,0.0275,133.877,0.476,2007
0.705,0.316,277533,0.596,0,0,7,0.102,-5.806,0,53,0.0282,147.842,0.563,2007
0.00747,0.429,363429,0.988,0,0.0486,4,0.169,-5.241,0,51,0.14,175.019,0.312,2007
0.661,0.728,220053,0.437,0,0,0,0.0917,-8.357,1,47,0.175,123.017,0.474,2007
0.641,0.207,147787,0.256,0,0.959,9,0.0893,-13.38,1,49,0.0401,125.683,0.0905,2007
0.157,0.525,263280,0.836,0,0,4,0.391,-4.612,1,45,0.459,172.629,0.623,2007
0.00136,0.448,171960,0.949,0,5.59E-06,1,0.017,-2.57,1,49,0.0854,162.889,0.863,2007
0.946,0.505,295200,0.159,0,0.0127,7,0.212,-11.235,0,53,0.0336,59.385,0.196,2007
3.56E-05,0.378,234093,0.959,0,0.000138,6,0.102,-4.615,1,44,0.062,174.932,0.338,2007
0.259,0.415,235267,0.734,0,0,8,0.213,-4.741,1,59,0.0346,209.774,0.713,2007
0.0147,0.795,204493,0.757,0,0,5,0.372,-5.02,1,48,0.0405,117.981,0.961,2007
0.727,0.615,254347,0.57,0,0,0,0.0784,-6.564,1,52,0.0315,111.927,0.346,2007
0.0111,0.454,210493,0.914,0,1.07E-06,9,0.229,-3.878,0,52,0.0826,184.122,0.644,2007
0.43,0.302,314720,0.461,0,5.61E-06,5,0.122,-6.166,0,65,0.0292,142.434,0.0932,2007
0.0391,0.71,246147,0.905,1,0.00093,1,0.0562,-2.578,1,62,0.324,198.5,0.817,2007
0.536,0.763,241347,0.658,0,4.11E-05,9,0.093,-7.876,0,44,0.0451,108.026,0.79,2007
0.0169,0.557,254360,0.817,0,0.0215,6,0.139,-3.721,0,55,0.238,177.001,0.508,2007
0.0795,0.573,245120,0.916,1,0,0,0.0784,-3.39,1,45,0.0616,84.476,0.871,2007
0.0146,0.447,205573,0.765,0,0,6,0.075,-5.001,1,63,0.0433,169.853,0.365,2007
0.000174,0.502,214467,0.867,1,0.00629,6,0.115,-3.713,0,54,0.0316,84.506,0.448,2007
0.0736,0.86,303640,0.692,0,0.00247,1,0.182,-6.293,0,49,0.112,93.992,0.85,2007
0.0123,0.622,197098,0.689,0,0,0,0.203,-8.611,0,48,0.0696,159.934,0.809,2007
0.241,0.403,214733,0.988,0,0.000785,5,0.553,-3.387,1,46,0.107,193.018,0.139,2007
0.597,0.542,186120,0.546,0,0.00382,4,0.111,-9.927,0,44,0.0323,74.797,0.344,2007
0.00191,0.898,233773,0.536,1,0.00578,11,0.14,-8.313,0,45,0.0591,140.022,0.722,2007
0.76,0.352,227787,0.204,0,0.000426,3,0.327,-15.414,1,49,0.0311,83.342,0.524,2007
0.191,0.628,234093,0.832,0,0,4,0.186,-4.365,1,46,0.0618,133.037,0.744,2007
0.0701,0.397,255507,0.723,0,0.0703,2,0.142,-9.197,1,50,0.0884,96.894,0.543,2007
0.305,0.461,229653,0.818,0,0,8,0.266,-8.482,1,52,0.125,92.305,0.721,2007
0.874,0.671,424227,0.241,0,0.000171,7,0.135,-12.758,1,46,0.0622,154.669,0.598,2007
0.0196,0.42,203667,0.949,0,0,10,0.284,-3.902,1,49,0.0823,163.945,0.594,2007
0.546,0.516,233853,0.425,0,0,8,0.171,-5.503,1,44,0.0785,143.155,0.303,2007
0.869,0.497,265573,0.525,0,0.0386,2,0.297,-8.241,0,51,0.0405,122.643,0.249,2007
0.729,0.681,247613,0.676,0,0.924,2,0.1,-11.41,1,50,0.037,94.985,0.452,2007
8.74E-06,0.233,253373,0.982,0,0.176,8,0.175,-2.527,1,44,0.143,159.301,0.181,2007
0.215,0.716,207800,0.945,0,0,6,0.1,-3.894,1,57,0.0527,131.973,0.853,2007
0.00144,0.692,258253,0.681,1,3.06E-06,2,0.0961,-6.311,1,46,0.0798,152.064,0.289,2007
0.0326,0.773,199387,0.813,0,3.77E-05,4,0.192,-4.609,0,59,0.0797,127.931,0.708,2007
0.65,0.693,195080,0.577,0,0,8,0.0864,-7.63,0,63,0.0322,120.815,0.791,2007
0.00708,0.305,507160,0.613,1,0.00245,9,0.121,-4.652,0,46,0.047,183.992,0.547,2007
0.0712,0.4,240400,0.613,0,0.0114,4,0.227,-6.329,1,48,0.0338,207.576,0.521,2007
0.449,0.61,165960,0.376,0,2.18E-06,2,0.198,-9.194,0,51,0.0287,93.706,0.565,2007
0.22,0.384,282093,0.949,0,0,0,0.736,-3.688,1,46,0.096,136.764,0.547,2007
0.0674,0.328,250067,0.691,0,3.36E-05,1,0.247,-6.154,1,47,0.0294,104.242,0.298,2007
0.97,0.245,445747,0.193,0,0.873,0,0.187,-13.328,0,54,0.0328,140.666,0.124,2007
0.00952,0.719,308027,0.657,0,0.0202,0,0.0875,-3.863,0,46,0.0259,105.982,0.896,2007
0.0235,0.452,204333,0.552,0,0.169,5,0.338,-9.389,0,48,0.0986,170,0.579,2007
0.0527,0.928,192227,0.892,0,1.47E-05,9,0.0911,-7.782,0,54,0.0388,128.075,0.989,2007
0.061,0.612,203947,0.846,1,0,8,0.314,-5.728,1,50,0.544,173.812,0.797,2007
0.0317,0.771,203627,0.693,1,0,7,0.342,-7.483,1,49,0.293,97.163,0.525,2007
0.937,0.441,281867,0.112,0,8.15E-05,1,0.101,-15.094,1,44,0.0285,85.796,0.284,2007
0.339,0.757,126600,0.435,0,0.396,8,0.0997,-10.139,0,47,0.032,135.639,0.942,2007
5.82E-05,0.214,301507,0.955,0,0.00015,5,0.0973,-3.576,1,51,0.0687,179.997,0.393,2007
0.051,0.7,213173,0.786,1,0,0,0.191,-4.279,1,50,0.164,96.919,0.64,2007
0.445,0.768,291733,0.614,1,0,1,0.117,-6.024,0,45,0.368,75.753,0.606,2007
0.0485,0.779,262160,0.631,0,0.00316,2,0.0349,-5.314,1,53,0.115,97.927,0.663,2007
0.989,0.19,496779,0.0778,0,0.905,4,0.0926,-21.555,0,53,0.042,81.169,0.0533,2007
0.0119,0.613,165960,0.995,0,0.000163,3,0.34,-1.032,1,45,0.124,134.023,0.288,2007
0.782,0.606,121213,0.344,0,0,1,0.132,-9.944,1,47,0.0403,80.829,0.517,2007
0.0262,0.624,225507,0.719,0,0,8,0.368,-6.034,0,54,0.344,82.571,0.781,2007
0.0742,0.299,225040,0.933,0,1.21E-05,6,0.0723,-6.874,0,47,0.17,180.092,0.205,2007
0.135,0.544,279400,0.666,0,0.0782,9,0.13,-4.634,1,44,0.0292,95.835,0.13,2007
0.00469,0.558,231445,0.859,0,0.00196,2,0.0831,-3.992,0,47,0.0421,127.98,0.31,2007
0.000316,0.546,202360,0.832,0,0,1,0.177,-2.679,1,59,0.0247,96.019,0.633,2007
0.00527,0.21,178267,0.84,0,0.00117,0,0.265,-4.053,0,43,0.109,178.905,0.618,2007
0.964,0.319,279653,0.173,0,8.89E-06,0,0.113,-13.353,1,44,0.035,126.133,0.203,2007
0.159,0.78,229120,0.849,0,0,6,0.93,-5.646,1,55,0.064,125.018,0.662,2007
0.546,0.645,416333,0.188,0,0.836,6,0.0952,-19.37,1,49,0.0377,119.999,0.0748,2007
0.0815,0.83,171427,0.67,1,3.87E-06,2,0.343,-6.189,1,45,0.361,180.338,0.957,2008
0.345,0.543,254720,0.473,0,0,9,0.134,-7.958,0,58,0.0282,117.61,0.24,2008
0.0333,0.797,253053,0.659,1,0,0,0.23,-6.435,1,45,0.345,185.947,0.25,2008
0.0442,0.559,230307,0.939,0,2.27E-06,0,0.315,-3.409,1,47,0.0679,149.979,0.824,2008
0.0187,0.724,244827,0.907,0,4.97E-06,11,0.0824,-4.78,0,49,0.0632,139.016,0.962,2008
0.46,0.247,285160,0.271,0,0,9,0.188,-9.945,0,48,0.0289,82.988,0.127,2008
0.0254,0.486,327920,0.758,0,0.809,10,0.0769,-9.914,0,53,0.0356,83.076,0.56,2008
0.0101,0.476,248000,0.895,0,1.02E-06,4,0.127,-4.857,1,50,0.0299,108.087,0.632,2008
0.00159,0.473,245100,0.91,0,5.29E-05,9,0.248,-7.06,1,46,0.0391,131.052,0.293,2008
0.296,0.775,233200,0.451,0,6.31E-06,1,0.123,-9.164,1,57,0.0567,92.986,0.559,2008
0.0103,0.717,189333,0.781,0,0,11,0.322,-5.802,0,50,0.0496,103.98,0.683,2008
0.764,0.642,167875,0.58,0,0,11,0.116,-7.894,0,48,0.0601,127.859,0.481,2008
0.015,0.681,149307,0.666,0,0,4,0.34,-10.905,0,54,0.0995,110.016,0.239,2008
0.0215,0.824,183973,0.738,1,0,6,0.0495,-5.431,1,66,0.0867,119.973,0.961,2008
0.747,0.605,258147,0.503,1,5.10E-06,9,0.723,-7.544,1,48,0.0308,120.007,0.239,2008
0.0345,0.644,247360,0.592,0,0.00102,2,0.119,-7.519,0,47,0.0278,145.918,0.726,2008
0.000146,0.331,161720,0.961,0,0,11,0.322,-4.627,1,56,0.0663,168.355,0.882,2008
0.142,0.574,209707,0.636,0,0,7,0.0962,-7.173,0,46,0.325,179.979,0.781,2008
0.226,0.462,265867,0.465,0,7.70E-06,2,0.196,-6.485,1,61,0.0262,140.112,0.409,2008
0.141,0.725,155533,0.887,0,0,7,0.069,-4.655,1,51,0.114,98.966,0.781,2008
0.937,0.175,157240,0.143,0,0.933,3,0.0915,-17.439,0,59,0.0412,173.33,0.0662,2008
0.291,0.474,221800,0.766,0,1.38E-05,4,0.685,-3.419,1,45,0.0291,149.988,0.402,2008
0.000557,0.556,242080,0.957,0,0.0131,5,0.0677,-3.64,1,51,0.0972,142.068,0.412,2008
0.0144,0.664,123640,0.898,0,0,2,0.111,-4.512,1,49,0.0943,157.907,0.917,2008
0.00127,0.502,221960,0.867,1,0,5,0.0896,-3.557,0,47,0.0501,159.95,0.574,2008
0.259,0.442,190813,0.921,0,0,2,0.163,-2.344,1,46,0.0635,178.124,0.601,2008
0.294,0.841,146267,0.4,0,0.000367,6,0.0335,-10.703,1,51,0.0334,89.594,0.855,2008
0.0229,0.698,264440,0.828,1,0,2,0.0836,-5.248,0,45,0.0756,124.964,0.484,2008
0.375,0.648,176787,0.632,0,0.000135,0,0.0431,-3.021,1,56,0.0491,165.369,0.961,2008
0.95,0.341,361600,0.281,0,0,10,0.948,-13.204,0,49,0.0501,74.997,0.306,2008
0.211,0.706,247478,0.759,0,8.42E-06,10,0.107,-6.921,1,56,0.0408,79.989,0.355,2008
0.0149,0.544,262160,0.73,0,0.0983,4,0.146,-12.046,0,52,0.0361,137.134,0.678,2008
0.0303,0.565,157453,0.931,1,0,9,0.191,-4.007,1,47,0.041,105.006,0.592,2008
0.061,0.819,207547,0.825,0,0,2,0.0904,-7.012,0,55,0.0549,105.988,0.939,2008
0.0274,0.487,227147,0.835,0,0.00754,2,0.211,-6.44,1,52,0.0588,133.907,0.311,2008
0.00158,0.28,222373,0.911,0,2.02E-05,6,0.355,-3.369,1,53,0.0662,133.463,0.607,2008
0.000255,0.529,255933,0.984,1,0.0445,1,0.0936,-3.998,1,51,0.0559,104.003,0.696,2008
0.755,0.357,234533,0.263,0,0.000171,3,0.138,-13.657,0,55,0.0307,135.36,0.26,2008
0.00154,0.579,329680,0.809,1,0,4,0.564,-5.031,1,48,0.205,88.991,0.259,2008
0.257,0.694,190053,0.651,0,0,11,0.11,-5.645,0,58,0.127,93.887,0.704,2008
0.00149,0.606,237160,0.884,0,0,2,0.159,-5.465,0,46,0.0535,130.01,0.646,2008
0.44,0.587,237800,0.667,0,0,7,0.0778,-5.491,0,48,0.0497,99.727,0.453,2008
0.000282,0.801,200573,0.674,0,0.000139,8,0.0914,-4.185,0,52,0.0311,125.009,0.875,2008
0.112,0.773,286373,0.624,0,0,9,0.0658,-5.034,0,50,0.0903,142.019,0.822,2008
0.0721,0.728,206493,0.938,0,0.000173,7,0.0318,-7.844,1,52,0.077,150.004,0.938,2008
0.0427,0.202,411013,0.733,0,0.696,7,0.243,-7.599,1,52,0.0446,118.223,0.0728,2008
0.000262,0.356,313347,0.966,0,0.148,7,0.192,-4.13,0,58,0.0825,173.992,0.215,2008
0.000199,0.262,301013,0.993,0,0.00182,5,0.0962,-1.27,0,46,0.199,199.915,0.279,2008
9.00E-05,0.18,228067,0.867,0,0,6,0.0917,-5.337,1,46,0.217,76.251,0.108,2008
0.000659,0.537,257307,0.736,1,0.00281,10,0.15,-4.721,0,45,0.0284,113.933,0.227,2008
0.315,0.56,281574,0.604,0,1.12E-06,8,0.176,-8.732,1,59,0.0866,84.784,0.75,2008
0.69,0.492,309840,0.865,0,1.95E-05,2,0.0753,-6.232,0,48,0.0352,94.38,0.752,2008
0.00122,0.611,259183,0.793,0,0.285,6,0.251,-6.646,1,50,0.0275,122.01,0.824,2008
0.0581,0.871,174200,0.589,0,0.000354,6,0.381,-5.818,0,54,0.0499,112.002,0.445,2008
0.0805,0.459,81427,0.761,0,0,10,0.122,-6.31,1,45,0.0303,154.021,0.47,2008
0.0212,0.453,190320,0.819,0,0.000822,8,0.144,-6.374,0,45,0.0329,160.585,0.699,2008
0.0728,0.713,171133,0.699,0,5.40E-06,4,0.252,-5.935,1,44,0.0297,127.434,0.945,2008
0.27,0.799,259627,0.556,0,0,7,0.0767,-6.909,1,55,0.0331,130.993,0.892,2008
0.285,0.369,355000,0.689,0,0,9,0.13,-5.893,0,45,0.088,162.518,0.401,2008
0.0054,0.441,198800,0.75,0,0,8,0.187,-4.275,0,45,0.0377,172.089,0.76,2008
0.00344,0.575,215080,0.853,0,1.56E-06,6,0.124,-4.751,1,44,0.0445,117.981,0.355,2008
0.143,0.476,262400,0.579,0,3.43E-06,9,0.0611,-7.226,1,45,0.042,163.938,0.197,2008
0.108,0.655,214800,0.902,0,0,9,0.302,-3.419,1,46,0.0779,122.975,0.686,2008
0.131,0.737,184453,0.73,0,0,2,0.0735,-3.498,1,45,0.145,87.207,0.67,2008
0.424,0.411,174627,0.53,0,0.000161,10,0.112,-6.082,1,58,0.0281,170.071,0.188,2008
0.00111,0.539,190627,0.838,1,0,10,0.541,-5.308,1,46,0.0498,95.031,0.185,2008
0.0373,0.475,209480,0.718,0,0,0,0.326,-5.638,1,46,0.034,157.722,0.453,2008
0.539,0.898,221920,0.672,0,0.00311,9,0.743,-4.14,1,45,0.163,94.009,0.882,2008
0.0344,0.302,186547,0.914,0,4.05E-06,2,0.305,-4.724,0,49,0.0516,97.953,0.758,2008
0.732,0.602,251453,0.52,0,0.221,3,0.0982,-10.831,1,49,0.028,151.912,0.523,2008
0.182,0.569,115467,0.721,0,0,7,0.104,-6.623,1,44,0.0453,108.198,0.751,2008
0.425,0.575,175080,0.971,0,3.40E-06,8,0.105,-3.261,1,47,0.11,106.052,0.764,2008
0.147,0.608,177907,0.941,0,0.0035,2,0.219,-4.105,0,49,0.0609,129.343,0.827,2008
0.0115,0.612,218893,0.899,0,0.000114,5,0.246,-6.003,1,53,0.0284,100.008,0.502,2008
0.213,0.855,172000,0.872,0,0.000109,2,0.0281,-5.424,1,48,0.0408,103.314,0.947,2008
0.288,0.657,286027,0.698,1,0,9,0.14,-5.47,1,45,0.17,140.098,0.788,2008
9.36E-05,0.572,225120,0.969,0,0.00385,0,0.0758,-3.391,1,50,0.0719,136.016,0.568,2008
0.000192,0.609,193973,0.844,1,0,4,0.195,-6.005,0,45,0.0554,140.082,0.433,2008
0.414,0.459,330002,0.454,0,0.29,10,0.102,-10.522,1,46,0.0326,150.047,0.22,2008
0.298,0.681,183107,0.866,0,0,7,0.0499,-2.519,1,49,0.0463,144.431,0.885,2008
0.0127,0.802,189787,0.828,0,0.0683,4,0.0293,-6.366,0,55,0.0426,97.01,0.946,2008
0.0119,0.646,263133,0.829,1,0,6,0.145,-1.953,0,49,0.147,175.972,0.344,2008
0.00558,0.489,190560,0.868,0,0,6,0.602,-3.8,1,44,0.13,164.98,0.658,2008
0.995,0.319,309573,0.0278,0,0.896,3,0.0945,-26.752,1,50,0.0379,67.295,0.0384,2008
0.653,0.64,273738,0.796,0,0.00021,10,0.115,-4.571,0,63,0.0437,91.306,0.807,2008
0.472,0.444,185600,0.644,0,0.00102,11,0.137,-6.819,1,47,0.136,187.438,0.869,2008
0.00677,0.439,195680,0.945,0,0,1,0.166,-2.21,1,60,0.138,161.954,0.455,2008
0.00866,0.64,272093,0.883,1,0,5,0.488,-4.011,0,47,0.0497,130.005,0.379,2008
0.000532,0.465,209707,0.954,0,2.79E-05,4,0.313,-4.536,1,50,0.0833,155.899,0.756,2008
0.000872,0.55,406987,0.941,0,0.0854,1,0.101,-5.721,0,52,0.0413,95.409,0.746,2008
0.000396,0.495,202147,0.907,0,0.000959,5,0.102,-4.291,0,50,0.0466,106.984,0.22,2008
0.757,0.551,220413,0.741,0,6.02E-05,6,0.0598,-7.094,1,45,0.094,80.089,0.556,2008
0.935,0.224,481853,0.139,0,0.934,0,0.106,-19.933,1,53,0.0344,129.751,0.0914,2008
0.807,0.365,186400,0.23,0,0,8,0.112,-10.415,1,47,0.0336,139.441,0.29,2008
0.00168,0.484,278440,0.953,0,0.00557,11,0.0753,-3.587,1,51,0.0515,154.454,0.526,2008
0.0401,0.533,331800,0.783,0,0,9,0.109,-4.992,1,48,0.0314,109.899,0.702,2008
0.154,0.714,202440,0.801,1,0,1,0.853,-6.761,0,45,0.0466,110.037,0.658,2008
0.398,0.67,186200,0.769,0,8.77E-06,1,0.0772,-2.93,1,54,0.0405,150.232,0.962,2008
0.00343,0.472,176547,0.758,0,0,6,0.0848,-5.731,1,46,0.0448,141.001,0.409,2008
0.00756,0.742,226787,0.936,0,1.79E-06,4,0.124,-5.819,0,44,0.369,125.044,0.604,2008
0.239,0.564,284238,0.543,0,0,6,0.0793,-8.321,1,53,0.0364,139.996,0.252,2009
0.341,0.913,241587,0.671,1,0,1,0.645,-7.385,1,48,0.303,117.991,0.867,2009
0.775,0.54,290267,0.294,0,0,10,0.708,-12.181,1,59,0.0323,119.134,0.204,2009
0.0305,0.519,259987,0.524,0,0.00012,6,0.207,-4.082,0,50,0.0282,80.013,0.357,2009
0.541,0.567,208427,0.707,1,0.000176,8,0.1,-5.455,0,61,0.0818,171.917,0.751,2009
0.0149,0.272,313253,0.831,0,2.61E-06,7,0.107,-3.276,0,47,0.0519,155.853,0.45,2009
0.00444,0.856,273093,0.663,1,0,6,0.214,-6.886,0,46,0.228,136.011,0.465,2009
0.192,0.685,211580,0.709,0,0,9,0.263,-5.144,1,47,0.0364,106.338,0.538,2009
0.154,0.727,233667,0.716,0,2.49E-05,2,0.363,-13.303,1,61,0.0398,141.367,0.926,2009
0.0012,0.423,189987,0.943,0,5.08E-06,10,0.263,-3.962,1,52,0.0917,168.022,0.406,2009
0.283,0.726,212107,0.65,1,0,4,0.622,-3.96,0,46,0.0821,119.98,0.584,2009
0.00295,0.417,171707,0.951,0,0,1,0.335,-3.006,1,51,0.0499,147.944,0.643,2009
0.00113,0.578,212800,0.969,0,0.0234,9,0.0579,-3.894,1,51,0.0317,104.999,0.684,2009
0.0314,0.323,223067,0.806,0,1.11E-05,7,0.181,-6.554,0,46,0.0769,124.615,0.548,2009
0.0149,0.786,231133,0.684,0,1.52E-06,8,0.0822,-6.058,1,46,0.0481,111.665,0.861,2009
0.94,0.361,226080,0.33,0,0.00242,7,0.185,-4.602,1,59,0.0344,80.116,0.467,2009
0.000106,0.371,271413,0.957,0,0.00112,1,0.0214,-4.67,0,50,0.0883,172.048,0.366,2009
0.285,0.71,205240,0.652,0,2.87E-05,8,0.166,-7.476,1,46,0.0294,122.189,0.597,2009
0.0788,0.427,209840,0.767,0,0,6,0.095,-5.783,1,46,0.143,76.711,0.651,2009
0.0463,0.588,222120,0.85,1,0,7,0.0588,-4.243,1,46,0.333,119.856,0.874,2009
0.433,0.413,242947,0.374,0,0,0,0.111,-10.744,1,53,0.0321,144.93,0.105,2009
0.842,0.269,188227,0.239,0,0.00194,0,0.0938,-10.522,0,54,0.03,176.916,0.162,2009
0.0261,0.822,241933,0.737,0,4.19E-05,1,0.18,-4.542,0,47,0.0314,118.994,0.753,2009
0.0553,0.607,232147,0.853,0,3.00E-05,9,0.301,-3.524,0,47,0.0443,116.977,0.389,2009
0.00334,0.918,178627,0.746,0,2.86E-05,6,0.0959,-4.779,0,56,0.0851,127.995,0.717,2009
0.64,0.763,198827,0.758,0,0,6,0.0706,-5.106,1,57,0.0576,92.727,0.515,2009
0.254,0.548,306067,0.553,1,0,9,0.111,-10.328,1,46,0.457,84.24,0.874,2009
0.137,0.795,275347,0.64,0,0,5,0.24,-9.944,1,53,0.048,126.051,0.659,2009
0.00368,0.601,231960,0.911,0,0,9,0.094,-3.585,1,53,0.0406,115.047,0.518,2009
0.0679,0.588,224973,0.734,0,0.000996,2,0.383,-7.115,0,46,0.0286,113,0.51,2009
